t / fs	F(t)*F(0) / (kcal/mole/A)^2	err[F(t)*F(0)] / (kcal/mole/A)^2	lambda / N*s/m^3	err[lambda] / N*s/m^3
536.00	11.848589	1.119027	843483.102786	23947.115261
537.00	11.832193	1.118406	843997.310458	23982.031491
538.00	11.815890	1.117784	844510.808090	24016.919268
539.00	11.799667	1.117162	845023.599456	24051.778311
540.00	11.783513	1.116538	845535.687790	24086.608323
541.00	11.767414	1.115913	846047.075780	24121.408998
542.00	11.751359	1.115287	846557.765586	24156.180022
543.00	11.735336	1.114658	847067.758840	24190.921074
544.00	11.719333	1.114028	847577.056665	24225.631825
545.00	11.703338	1.113395	848085.659683	24260.311945
546.00	11.687341	1.112760	848593.568035	24294.961102
547.00	11.671332	1.112121	849100.781394	24329.578965
548.00	11.655299	1.111479	849607.298991	24364.165206
549.00	11.639235	1.110833	850113.119628	24398.719502
550.00	11.623129	1.110183	850618.241706	24433.241538
551.00	11.606973	1.109529	851122.663245	24467.731010
552.00	11.590759	1.108871	851626.381913	24502.187622
553.00	11.574481	1.108209	852129.395045	24536.611095
554.00	11.558131	1.107542	852631.699676	24571.001164
555.00	11.541703	1.106870	853133.292565	24605.357580
556.00	11.525192	1.106194	853634.170221	24639.680116
557.00	11.508593	1.105514	854134.328932	24673.968563
558.00	11.491903	1.104830	854633.764795	24708.222738
559.00	11.475117	1.104141	855132.473738	24742.442480
560.00	11.458232	1.103450	855630.451552	24776.627651
561.00	11.441247	1.102756	856127.693915	24810.778141
562.00	11.424159	1.102059	856624.196421	24844.893870
563.00	11.406969	1.101361	857119.954603	24878.974783
564.00	11.389674	1.100662	857614.963961	24913.020856
565.00	11.372275	1.099963	858109.219983	24947.032096
566.00	11.354773	1.099265	858602.718173	24981.008541
567.00	11.337169	1.098569	859095.454069	25014.950262
568.00	11.319465	1.097875	859587.423271	25048.857359
569.00	11.301662	1.097186	860078.621458	25082.729968
570.00	11.283763	1.096503	860569.044408	25116.568256
571.00	11.265771	1.095826	861058.688023	25150.372424
572.00	11.247690	1.095157	861547.548342	25184.142706
573.00	11.229523	1.094497	862035.621565	25217.879367
574.00	11.211275	1.093849	862522.904066	25251.582707
575.00	11.192950	1.093212	863009.392415	25285.253056
576.00	11.174553	1.092589	863495.083388	25318.890778
577.00	11.156091	1.091981	863979.973990	25352.496267
578.00	11.137567	1.091389	864464.061462	25386.069948
579.00	11.118989	1.090815	864947.343301	25419.612274
580.00	11.100362	1.090261	865429.817271	25453.123729
581.00	11.081694	1.089728	865911.481412	25486.604826
582.00	11.062990	1.089217	866392.334054	25520.056104
583.00	11.044259	1.088729	866872.373825	25553.478131
584.00	11.025506	1.088267	867351.599658	25586.871500
585.00	11.006740	1.087831	867830.010799	25620.236829
586.00	10.987967	1.087423	868307.606809	25653.574761
587.00	10.969195	1.087043	868784.387572	25686.885964
588.00	10.950432	1.086694	869260.353290	25720.171129
589.00	10.931684	1.086376	869735.504484	25753.430971
590.00	10.912959	1.086091	870209.841998	25786.666227
591.00	10.894265	1.085839	870683.366983	25819.877659
592.00	10.875607	1.085621	871156.080903	25853.066049
593.00	10.856994	1.085438	871627.985520	25886.232202
594.00	10.838431	1.085292	872099.082884	25919.376944
595.00	10.819925	1.085182	872569.375328	25952.501121
596.00	10.801482	1.085109	873038.865451	25985.605601
597.00	10.783107	1.085074	873507.556109	26018.691275
598.00	10.764806	1.085078	873975.450397	26051.759049
599.00	10.746585	1.085120	874442.551636	26084.809851
600.00	10.728447	1.085200	874908.863360	26117.844630
601.00	10.710397	1.085320	875374.389295	26150.864347
602.00	10.692439	1.085478	875839.133350	26183.869986
603.00	10.674577	1.085674	876303.099595	26216.862541
604.00	10.656813	1.085909	876766.292250	26249.843027
605.00	10.639151	1.086181	877228.715666	26282.812470
606.00	10.621593	1.086490	877690.374312	26315.771909
607.00	10.604142	1.086836	878151.272762	26348.722395
608.00	10.586798	1.087217	878611.415677	26381.664990
609.00	10.569565	1.087633	879070.807797	26414.600768
610.00	10.552443	1.088082	879529.453927	26447.530807
611.00	10.535434	1.088565	879987.358925	26480.456197
612.00	10.518538	1.089078	880444.527697	26513.378029
613.00	10.501756	1.089623	880900.965183	26546.297398
614.00	10.485089	1.090196	881356.676352	26579.215399
615.00	10.468537	1.090796	881811.666198	26612.133124
616.00	10.452101	1.091423	882265.939732	26645.051660
617.00	10.435780	1.092074	882719.501983	26677.972088
618.00	10.419576	1.092748	883172.357991	26710.895479
619.00	10.403488	1.093443	883624.512810	26743.822888
620.00	10.387518	1.094159	884075.971507	26776.755359
621.00	10.371664	1.094892	884526.739165	26809.693915
622.00	10.355928	1.095642	884976.820883	26842.639561
623.00	10.340310	1.096406	885426.221780	26875.593279
624.00	10.324811	1.097183	885874.946999	26908.556027
625.00	10.309431	1.097972	886323.001711	26941.528740
626.00	10.294172	1.098770	886770.391121	26974.512323
627.00	10.279033	1.099577	887217.120465	27007.507657
628.00	10.264017	1.100390	887663.195024	27040.515593
629.00	10.249124	1.101208	888108.620118	27073.536952
630.00	10.234354	1.102029	888553.401112	27106.572528
631.00	10.219710	1.102853	888997.543414	27139.623085
632.00	10.205192	1.103678	889441.052479	27172.689356
633.00	10.190801	1.104502	889883.933802	27205.772046
634.00	10.176537	1.105324	890326.192918	27238.871832
635.00	10.162403	1.106144	890767.835393	27271.989358
636.00	10.148397	1.106960	891208.866817	27305.125242
637.00	10.134520	1.107772	891649.292792	27338.280071
638.00	10.120772	1.108578	892089.118925	27371.454406
639.00	10.107153	1.109378	892528.350808	27404.648775
640.00	10.093661	1.110171	892966.994003	27437.863682
641.00	10.080296	1.110956	893405.054025	27471.099597
642.00	10.067055	1.111734	893842.536320	27504.356966
643.00	10.053937	1.112502	894279.446244	27537.636203
644.00	10.040937	1.113261	894715.789036	27570.937696
645.00	10.028054	1.114011	895151.569798	27604.261802
646.00	10.015281	1.114751	895586.793466	27637.608852
647.00	10.002616	1.115481	896021.464783	27670.979149
648.00	9.990053	1.116201	896455.588277	27704.372965
649.00	9.977585	1.116910	896889.168229	27737.790547
650.00	9.965206	1.117608	897322.208653	27771.232112
651.00	9.952909	1.118296	897754.713270	27804.697850
652.00	9.940687	1.118972	898186.685483	27838.187922
653.00	9.928532	1.119638	898618.128362	27871.702463
654.00	9.916435	1.120293	899049.044621	27905.241576
655.00	9.904387	1.120937	899479.436605	27938.805339
656.00	9.892381	1.121570	899909.306280	27972.393797
657.00	9.880406	1.122192	900338.655220	28006.006971
658.00	9.868454	1.122802	900767.484605	28039.644851
659.00	9.856515	1.123402	901195.795222	28073.307399
660.00	9.844581	1.123990	901623.587463	28106.994550
661.00	9.832643	1.124567	902050.861338	28140.706209
662.00	9.820692	1.125132	902477.616479	28174.442256
663.00	9.808720	1.125686	902903.852162	28208.202541
664.00	9.796720	1.126228	903329.567320	28241.986892
665.00	9.784684	1.126758	903754.760565	28275.795107
666.00	9.772607	1.127275	904179.430216	28309.626963
667.00	9.760482	1.127781	904603.574325	28343.482210
668.00	9.748304	1.128274	905027.190707	28377.360576
669.00	9.736068	1.128754	905450.276971	28411.261767
670.00	9.723772	1.129221	905872.830558	28445.185468
671.00	9.711413	1.129674	906294.848771	28479.131340
672.00	9.698988	1.130113	906716.328812	28513.099027
673.00	9.686497	1.130538	907137.267823	28547.088154
674.00	9.673939	1.130948	907557.662915	28581.098329
675.00	9.661315	1.131343	907977.511211	28615.129141
676.00	9.648627	1.131721	908396.809876	28649.180165
677.00	9.635876	1.132084	908815.556154	28683.250961
678.00	9.623066	1.132429	909233.747397	28717.341077
679.00	9.610200	1.132757	909651.381104	28751.450048
680.00	9.597282	1.133066	910068.454943	28785.577396
681.00	9.584318	1.133357	910484.966779	28819.722635
682.00	9.571312	1.133629	910900.914705	28853.885264
683.00	9.558272	1.133880	911316.297058	28888.064777
684.00	9.545202	1.134111	911731.112447	28922.260657
685.00	9.532110	1.134321	912145.359765	28956.472376
686.00	9.519004	1.134508	912559.038208	28990.699399
687.00	9.505889	1.134673	912972.147288	29024.941185
688.00	9.492775	1.134816	913384.686847	29059.197181
689.00	9.479669	1.134935	913796.657063	29093.466830
690.00	9.466580	1.135030	914208.058458	29127.749566
691.00	9.453514	1.135101	914618.891905	29162.044819
692.00	9.440480	1.135147	915029.158627	29196.352009
693.00	9.427487	1.135169	915438.860204	29230.670557
694.00	9.414543	1.135166	915847.998566	29264.999875
695.00	9.401655	1.135138	916256.575997	29299.339375
696.00	9.388831	1.135085	916664.595129	29333.688465
697.00	9.376080	1.135007	917072.058936	29368.046550
698.00	9.363409	1.134905	917478.970730	29402.413037
699.00	9.350826	1.134779	917885.334149	29436.787328
700.00	9.338337	1.134629	918291.153155	29471.168830
701.00	9.325951	1.134456	918696.432016	29505.556947
702.00	9.313673	1.134260	919101.175302	29539.951085
703.00	9.301509	1.134042	919505.387867	29574.350652
704.00	9.289467	1.133803	919909.074838	29608.755059
705.00	9.277552	1.133543	920312.241601	29643.163716
706.00	9.265770	1.133264	920714.893785	29677.576039
707.00	9.254124	1.132965	921117.037243	29711.991444
708.00	9.242620	1.132650	921518.678037	29746.409348
709.00	9.231263	1.132317	921919.822417	29780.829170
710.00	9.220055	1.131969	922320.476799	29815.250330
711.00	9.208999	1.131605	922720.647749	29849.672247
712.00	9.198099	1.131228	923120.341954	29884.094338
713.00	9.187356	1.130839	923519.566200	29918.516021
714.00	9.176772	1.130437	923918.327349	29952.936708
715.00	9.166347	1.130024	924316.632308	29987.355810
716.00	9.156082	1.129602	924714.488005	30021.772729
717.00	9.145976	1.129171	925111.901357	30056.186863
718.00	9.136028	1.128731	925508.879243	30090.597601
719.00	9.126235	1.128284	925905.428471	30125.004326
720.00	9.116596	1.127831	926301.555747	30159.406409
721.00	9.107106	1.127372	926697.267641	30193.803212
722.00	9.097761	1.126908	927092.570559	30228.194086
723.00	9.088557	1.126439	927487.470705	30262.578371
724.00	9.079487	1.125966	927881.974050	30296.955396
725.00	9.070546	1.125491	928276.086300	30331.324480
726.00	9.061725	1.125012	928669.812865	30365.684931
727.00	9.053018	1.124532	929063.158824	30400.036047
728.00	9.044415	1.124050	929456.128901	30434.377118
729.00	9.035907	1.123566	929848.727433	30468.707422
730.00	9.027485	1.123082	930240.958348	30503.026234
731.00	9.019138	1.122598	930632.825133	30537.332821
732.00	9.010855	1.122115	931024.330820	30571.626448
733.00	9.002626	1.121632	931415.477963	30605.906377
734.00	8.994438	1.121151	931806.268621	30640.171866
735.00	8.986280	1.120671	932196.704346	30674.422180
736.00	8.978140	1.120194	932586.786167	30708.656582
737.00	8.970005	1.119719	932976.514589	30742.874340
738.00	8.961863	1.119248	933365.889580	30777.074728
739.00	8.953702	1.118780	933754.910573	30811.257028
740.00	8.945510	1.118317	934143.576466	30845.420531
741.00	8.937273	1.117859	934531.885621	30879.564542
742.00	8.928981	1.117406	934919.835875	30913.688375
743.00	8.920621	1.116959	935307.424545	30947.791363
744.00	8.912182	1.116518	935694.648439	30981.872851
745.00	8.903653	1.116084	936081.503870	31015.932203
746.00	8.895021	1.115657	936467.986666	31049.968803
747.00	8.886278	1.115238	936854.092191	31083.982051
748.00	8.877413	1.114827	937239.815362	31117.971370
749.00	8.868416	1.114425	937625.150664	31151.936202
750.00	8.859278	1.114032	938010.092175	31185.876010
751.00	8.849990	1.113649	938394.633585	31219.790280
752.00	8.840544	1.113275	938778.768217	31253.678517
753.00	8.830933	1.112912	939162.489050	31287.540251
754.00	8.821149	1.112560	939545.788741	31321.375030
755.00	8.811186	1.112218	939928.659648	31355.182422
756.00	8.801038	1.111888	940311.093852	31388.962017
757.00	8.790699	1.111569	940693.083180	31422.713421
758.00	8.780163	1.111262	941074.619226	31456.436261
759.00	8.769427	1.110967	941455.693371	31490.130176
760.00	8.758485	1.110683	941836.296807	31523.794824
761.00	8.747336	1.110412	942216.420554	31557.429874
762.00	8.735974	1.110152	942596.055482	31591.035011
763.00	8.724397	1.109905	942975.192326	31624.609927
764.00	8.712604	1.109669	943353.821705	31658.154327
765.00	8.700591	1.109444	943731.934142	31691.667926
766.00	8.688357	1.109230	944109.520076	31725.150447
767.00	8.675900	1.109028	944486.569880	31758.601623
768.00	8.663220	1.108835	944863.073872	31792.021191
769.00	8.650316	1.108653	945239.022337	31825.408898
770.00	8.637188	1.108480	945614.405532	31858.764497
771.00	8.623835	1.108316	945989.213704	31892.087745
772.00	8.610257	1.108160	946363.437102	31925.378411
773.00	8.596456	1.108012	946737.065991	31958.636267
774.00	8.582432	1.107870	947110.090664	31991.861094
775.00	8.568185	1.107735	947482.501451	32025.052680
776.00	8.553718	1.107605	947854.288739	32058.210823
777.00	8.539031	1.107480	948225.442979	32091.335324
778.00	8.524128	1.107359	948595.954702	32124.425999
779.00	8.509010	1.107240	948965.814533	32157.482669
780.00	8.493679	1.107124	949335.013204	32190.505167
781.00	8.478140	1.107008	949703.541570	32223.493334
782.00	8.462395	1.106894	950071.390624	32256.447024
783.00	8.446448	1.106778	950438.551511	32289.366099
784.00	8.430303	1.106661	950805.015545	32322.250433
785.00	8.413964	1.106542	951170.774226	32355.099911
786.00	8.397437	1.106419	951535.819257	32387.914427
787.00	8.380727	1.106293	951900.142561	32420.693888
788.00	8.363838	1.106161	952263.736298	32453.438210
789.00	8.346779	1.106023	952626.592881	32486.147318
790.00	8.329553	1.105878	952988.704996	32518.821150
791.00	8.312170	1.105726	953350.065615	32551.459651
792.00	8.294635	1.105565	953710.668017	32584.062776
793.00	8.276957	1.105395	954070.505800	32616.630488
794.00	8.259143	1.105214	954429.572900	32649.162759
795.00	8.241202	1.105022	954787.863599	32681.659568
796.00	8.223141	1.104818	955145.372545	32714.120900
797.00	8.204970	1.104602	955502.094760	32746.546747
798.00	8.186698	1.104372	955858.025650	32778.937108
799.00	8.168334	1.104128	956213.161017	32811.291986
800.00	8.149887	1.103869	956567.497062	32843.611389
801.00	8.131367	1.103594	956921.030398	32875.895329
802.00	8.112783	1.103304	957273.758050	32908.143823
803.00	8.094145	1.102997	957625.677457	32940.356893
804.00	8.075462	1.102672	957976.786479	32972.534560
805.00	8.056745	1.102331	958327.083393	33004.676849
806.00	8.038002	1.101971	958676.566897	33036.783791
807.00	8.019244	1.101594	959025.236100	33068.855413
808.00	8.000479	1.101198	959373.090527	33100.891749
809.00	7.981718	1.100785	959720.130111	33132.892831
810.00	7.962969	1.100352	960066.355189	33164.858694
811.00	7.944242	1.099902	960411.766496	33196.789374
812.00	7.925544	1.099434	960756.365161	33228.684908
813.00	7.906887	1.098948	961100.152700	33260.545333
814.00	7.888277	1.098444	961443.131008	33292.370689
815.00	7.869724	1.097924	961785.302356	33324.161019
816.00	7.851236	1.097388	962126.669385	33355.916366
817.00	7.832821	1.096837	962467.235095	33387.636779
818.00	7.814487	1.096271	962807.002848	33419.322310
819.00	7.796244	1.095692	963145.976357	33450.973015
820.00	7.778097	1.095101	963484.159688	33482.588959
821.00	7.760057	1.094500	963821.557254	33514.170213
822.00	7.742130	1.093889	964158.173811	33545.716856
823.00	7.724324	1.093270	964494.014464	33577.228980
824.00	7.706648	1.092645	964829.084661	33608.706685
825.00	7.689109	1.092016	965163.390196	33640.150086
826.00	7.671716	1.091384	965496.937212	33671.559314
827.00	7.654476	1.090752	965829.732201	33702.934513
828.00	7.637398	1.090121	966161.782012	33734.275846
829.00	7.620490	1.089492	966493.093850	33765.583497
830.00	7.603761	1.088869	966823.675282	33796.857667
831.00	7.587218	1.088253	967153.534243	33828.098578
832.00	7.570871	1.087645	967482.679039	33859.306476
833.00	7.554729	1.087049	967811.118350	33890.481628
834.00	7.538799	1.086464	968138.861236	33921.624327
835.00	7.523091	1.085894	968465.917138	33952.734889
836.00	7.507614	1.085340	968792.295881	33983.813654
837.00	7.492376	1.084804	969118.007675	34014.860989
838.00	7.477387	1.084286	969443.063112	34045.877283
839.00	7.462654	1.083789	969767.473167	34076.862951
840.00	7.448188	1.083314	970091.249196	34107.818430
841.00	7.433996	1.082862	970414.402925	34138.744182
842.00	7.420086	1.082433	970736.946452	34169.640688
843.00	7.406468	1.082029	971058.892230	34200.508452
844.00	7.393148	1.081650	971380.253065	34231.347993
845.00	7.380134	1.081297	971701.042100	34262.159848
846.00	7.367435	1.080970	972021.272806	34292.944568
847.00	7.355057	1.080669	972340.958966	34323.702718
848.00	7.343006	1.080394	972660.114663	34354.434869
849.00	7.331289	1.080146	972978.754266	34385.141603
850.00	7.319912	1.079924	973296.892411	34415.823505
851.00	7.308881	1.079728	973614.543993	34446.481161
852.00	7.298201	1.079557	973931.724144	34477.115158
853.00	7.287878	1.079410	974248.448220	34507.726082
854.00	7.277915	1.079287	974564.731788	34538.314512
855.00	7.268317	1.079187	974880.590610	34568.881024
856.00	7.259088	1.079109	975196.040626	34599.426182
